epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1682.4284493582588,0.7376476117542812,1004.0214438302177,701.0583906627837,168.37167249407088,5361.304401506696,30461.410868326824,2359.5069266183036,1938.4431256975447,2558.4459315708705,469.27255859375,1086.4734850202287
2,1176.7162214006696,0.7196800231933593,683.1029826572964,519.5777785891578,143.47236567905972,3816.0602678571427,17715.731799316407,2447.619873046875,2464.263671875,1693.4072265625,363.7374267578125,472.6235046386719
3,972.3118312290736,0.7026458365576608,465.9605317252023,397.28993208512014,129.07474953787667,3357.343976702009,23521.219978968304,1459.3771344866072,1447.3404724121094,1709.9344656808037,425.87716195242746,841.0518402099609
4,865.1321890694754,0.686963701248169,398.14404841831754,409.3501570328422,118.64183480398995,2975.042902483259,26825.92465914213,1960.75927734375,2298.2314453125,1512.4610595703125,364.4281005859375,405.8198547363281
5,787.4908421107701,0.6708576968738011,353.65141656058177,439.92447933943373,114.14092363630023,2760.9782924107144,17885.191425030047,1296.3295349121095,1103.0824419294086,1330.257333809989,374.0527382986886,757.8369855608258
6,715.2671142578125,0.6585715906960624,282.179379926409,432.85256282488507,111.03359549386161,2561.0966796875,18470.62771041053,1682.1043701171875,2235.460205078125,1373.15478515625,345.7084655761719,323.6753845214844
7,713.9900765555245,0.6489724329539708,301.50047454833987,352.1480240594773,109.3694098336356,2494.0230991908484,31015.128946940105,1208.173277936663,990.7709045410156,1078.1496337890626,393.0830762590681,655.4840022495815
8,682.7464163643973,0.6376508065632411,277.82936292375837,323.3266699654715,109.8240979875837,2377.5469168526784,28629.358961423237,1493.32470703125,2102.383544921875,1393.74169921875,306.78680419921875,279.74627685546875
9,679.2658682686942,0.6268014856747218,299.04072636195593,372.2988055270651,106.36008649553571,2358.552619280134,17252.91498674665,992.3887486049107,925.6384599958147,1067.7828761509486,360.7953120640346,590.8487295968192
10,641.1569902692522,0.6212191121918814,263.026413835798,271.79233478463215,103.29035579136439,2274.825697544643,25580.374755859375,1459.7747802734375,2171.211181640625,1292.5377197265625,302.9212341308594,259.80401611328125
11,595.2053405761719,0.6126990113939558,231.42428817749024,322.8519828969782,100.75333273751396,2094.605726841518,22773.59581409801,905.7874755859375,806.0499659946987,931.821830531529,347.2998059953962,585.3764487130302
12,550.4329860142299,0.6056968314307076,210.00995995657786,250.15453357746205,99.30713817051479,1983.6401157924108,16518.280701857348,1425.45263671875,2068.943115234375,1254.9273681640625,363.4858093261719,254.95816040039062
