epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1813.888045828683,0.7311387351581029,1091.5567435128348,1008.2362888336181,225.1709474836077,6167.426220703125,35119.38017926897,2130.0673008510043,2199.3500401088168,3079.122492327009,614.7087498256138,1046.1914524623326
2,1410.8103410993303,0.7220492124557495,743.9324026925224,949.6151051521301,199.38519308907644,5042.576939174107,21090.990500399046,2323.966552734375,3219.940673828125,2387.119140625,363.59417724609375,439.8646240234375
3,1212.5030744280134,0.7119389125279018,610.8770947047642,706.2759351730347,188.2263397216797,4394.568178013393,17852.102668762207,1523.382479422433,1953.979908970424,2428.023388671875,340.629403250558,808.036450631278
4,1125.413875906808,0.7060652051653181,517.0657600402832,502.64288997650146,175.36608363560268,4142.444294084821,17047.95565541585,1686.5443115234375,3010.160400390625,1947.4140625,275.2054443359375,324.03277587890625
5,1039.5573608398438,0.6977107644081115,450.5910340445382,714.1028161299856,167.85259552001952,3908.983872767857,16232.777601453992,1294.0747017996653,1759.9682652064732,1962.8063650948661,308.0388798304966,737.6271889822824
6,977.6161150251116,0.6898364475795201,369.6540790012905,490.5662764310837,158.75720803397041,3812.2367257254464,14201.85708618164,1466.735107421875,2888.531494140625,1847.1617431640625,267.2149353027344,318.0511779785156
7,906.7491873604911,0.6832037806510926,331.29342509678435,523.8918111165365,156.69290597098214,3649.062353515625,11178.054513113839,1215.3333783830915,1664.3405107770648,1701.427823311942,300.51273149762835,745.4547476632255
8,868.5197405133929,0.679192294393267,300.8161254337856,430.75751325663396,149.62013484409877,3438.076988002232,21389.34767871433,1390.69970703125,2902.864013671875,1789.5067138671875,266.082763671875,303.5796813964844
9,805.4996425083706,0.6721897312573024,255.35282712663923,473.54374145059023,143.96195940290178,3309.607418387277,18295.291130065918,1198.2857369559151,1481.167635672433,1504.2100376674107,308.0971012660435,706.0262676783971
10,773.2389840262276,0.6658596430506025,243.13214590890067,409.48265277638154,136.75661490304128,3104.3196358816963,26017.979875776502,1334.3590087890625,2808.25390625,1766.59423828125,265.61322021484375,285.795166015625
11,735.7025373186384,0.6605439679963249,233.54484154837473,327.08193857529585,135.09610639299666,2989.8751499720984,11535.689364552498,1163.4747148786273,1312.0972490583147,1417.754466029576,303.16546609061106,691.5886688232422
12,747.4983633858817,0.6564045582498823,202.01984351021903,333.72631556193033,131.19410291399274,3128.8261090959822,15688.510247124566,1255.644287109375,2702.693359375,1662.21240234375,257.92437744140625,288.7709045410156
13,709.7018877301897,0.6528888242585319,178.75888829912458,353.2103633199419,130.73512333461215,3001.9997174944197,19372.527069091797,1090.9936514718192,1185.9540937151228,1281.7517063685825,293.5164736066546,681.5299656459264
14,679.3028006417411,0.6488309127943857,180.14679990495955,340.35950829001035,128.46659131731306,2870.110023716518,11946.540262858072,1204.88720703125,2718.734619140625,1636.1268310546875,251.00885009765625,276.6912841796875
15,691.627974155971,0.6456044469560895,208.63191255841937,308.5052432010048,133.86102730887276,2813.227852957589,16792.771103858948,1072.2934195382254,1133.3970598493304,1176.7824898856027,289.32233112880164,670.8034037998744
