epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1839.0727434430803,0.7303650481360299,1050.7142560686384,835.7270914713541,206.46363939557756,6366.752922712054,40517.07817077637,2566.7613037109377,2006.0733415876116,3016.915822056362,448.82086050851007,1156.7923444475446
2,1493.2536036900112,0.7214926992143903,765.818698992048,934.443011115579,188.9540980747768,5372.151876395089,36844.65409342448,2463.404296875,3320.923095703125,2358.570556640625,269.74420166015625,521.158447265625
3,1282.4569126674107,0.7131585580962044,618.1304654802594,836.6600005205939,174.77215227399554,4700.992919921875,31188.92013113839,1855.980140032087,1807.39111328125,2604.0376953125,247.5207260131836,951.3382635934013
4,1124.0209176199776,0.7057213544845581,523.1905843462263,580.9232121785482,167.70788116455077,4090.577120535714,32834.01742553711,1668.094970703125,2921.346923828125,2011.560546875,199.52027893066406,403.71014404296875
5,1055.079598563058,0.6973911387579782,439.3433424813407,645.8140835232205,164.42818908691407,4066.6100167410714,16999.32296316964,1419.6595293317523,1690.6319946289063,2212.8373081752234,217.4925453186035,871.6630861554827
6,985.0786342075893,0.6914037449019296,359.6674709865025,476.41021324606504,155.37935529436385,3826.18026297433,33690.220458984375,1400.674560546875,2669.299072265625,1826.906005859375,196.6114501953125,378.7148132324219
7,940.1806169782366,0.6855580534253801,355.6521143232073,445.69682591756185,149.70569523402622,3750.9147705078126,18050.563616071428,1296.712305559431,1554.24873046875,1749.5470877511161,217.3690870012556,802.2273866925921
8,883.6518973214286,0.679646006652287,319.0519353049142,391.5382797241211,146.91274174281529,3477.1376534598216,16903.059605189734,1430.5640869140625,2639.8974609375,1710.3309326171875,200.4267578125,338.932373046875
9,830.9660016741071,0.675871729850769,283.396465247018,298.5566921234131,136.30413164411272,3315.7966866629463,10821.731652153863,1332.4190952845981,1369.912757219587,1636.1349504743303,220.23788539341518,716.6932887486049
10,815.9207798549107,0.670284172466823,295.77884761265346,326.3434690747942,133.04884512765068,3238.3679582868303,22195.551818847656,1642.498291015625,2484.805419921875,1674.6912841796875,201.79913330078125,287.7673645019531
11,782.9623674665179,0.6656233276639666,262.67224131992884,311.4094449996948,128.6408948625837,3132.8199288504466,15261.607696533203,1282.0970424107143,1253.9446986607143,1469.4840236118862,222.29288918631417,697.5744851248605
12,755.9274196079799,0.6598704304013934,267.4144794464111,281.1690777540207,126.51146545410157,3052.5746163504464,15200.93006515503,1421.64306640625,2602.53076171875,1620.882568359375,203.4721221923828,288.1524353027344
13,736.4258501325335,0.6554404275757926,236.75484128679548,282.5436043458826,123.41142251150949,2980.5702566964287,18231.26348876953,1240.0744271414621,1189.7947998046875,1377.1635480608259,215.0950709751674,678.7751591273717
14,712.1895900181362,0.6521231463977268,225.59061742510116,277.5548823096535,118.00666678292411,2851.188609095982,18942.395368364123,1354.490966796875,2521.525146484375,1556.9342041015625,197.94802856445312,277.6767883300781
15,689.032625906808,0.6483274987765721,232.04154270717075,253.20783471874893,115.31065608433315,2758.6505580357143,11704.75524030413,1176.122342790876,1107.3898023332868,1276.0941615513393,212.61302599225726,646.0399972098214
16,692.339861188616,0.6451252715928214,214.17094557625907,267.7316740437558,114.77840979439871,2799.1663957868304,29746.59171840123,1347.7861328125,2469.982666015625,1522.372314453125,196.79391479492188,267.27197265625
17,653.8044093540736,0.6418590903282165,201.61163787841798,210.95166360630708,116.37793077741351,2697.7898890904016,10653.831604003906,1104.7213762555803,986.7401506696428,1225.12251499721,206.42260556902204,631.8232661655971
18,630.3444144112723,0.6386647837502616,191.18482644217355,264.6118088035207,117.06838575090681,2564.345186941964,12774.177830219269,1272.403076171875,2422.357177734375,1518.9949951171875,200.3221435546875,260.11181640625
19,629.1629263741629,0.635541764327458,181.32910864693778,251.2185398152,110.81622903006418,2628.6306256975445,19027.28162023756,1057.4519008091518,990.056116594587,1206.742258998326,206.3255993434361,619.0280199323382
