number,value,datetime_start,datetime_complete,duration,params_attention_heads,params_colonization_expert_weight,params_colonization_threshold,params_colonization_weight,params_coord_embed_base,params_decline_expert_weight,params_decline_threshold,params_decline_weight,params_dropout_rate,params_hidden_dim_1_base,params_hidden_dim_2_base,params_hidden_dim_3_base,params_jump_expert_weight,params_jump_threshold,params_jump_weight,params_learning_rate,params_pde_expert_weight,params_pde_weight,params_weight_decay,state
11,1635.0821923640885,2025-04-25 14:00:04.034067,2025-04-25 16:59:24.376457,0 days 02:59:20.342390,5,0.7375386315314675,0.10232639337607534,2.9492362457018393,5,0.6971457481268195,64.3373971841306,5.2544260599215376,0.2753991977825756,22,16,8,0.6358350704309181,198.8740092569891,7.259174438107952,2.5508754249827804e-05,0.5855975253875391,1.1807419121509417,1.6486581733805815e-05,COMPLETE
12,682.075378642268,2025-04-25 14:00:04.047238,2025-04-25 17:17:25.016045,0 days 03:17:20.968807,2,0.7375386315314675,0.09865901148564998,4.013156586009125,5,0.6971457481268195,66.27547611551614,5.083062055825858,0.2753991977825756,25,9,4,0.6175209522347848,109.2620316434298,7.259174438107952,0.0003429667321326434,0.5855975253875391,6.15961879886106,2.967773209962217e-07,COMPLETE
13,651.7688160277942,2025-04-25 14:00:04.063616,2025-04-25 17:33:31.420672,0 days 03:33:27.357056,2,0.7197213913395483,0.10148634053251862,3.957963373277293,5,0.6973234646653289,65.49390825002466,5.2544260599215376,0.28101828772896026,24,8,3,0.6123043816958816,106.9406365130335,7.274403085060849,0.0003928025332222,0.5972673213806948,6.638996847270607,2.4772555771555616e-07,COMPLETE
14,685.1496293902392,2025-04-25 14:00:04.077303,2025-04-25 17:45:54.542288,0 days 03:45:50.464985,2,0.7070223831512336,0.10999935801534491,3.322899588471459,5,0.6973131385315119,64.65064958054076,5.315623025985988,0.29382962338804236,24,7,3,0.6216423427305698,90.4317465984605,6.541633372363899,0.0005161887049382074,0.604358681197161,7.209013810147226,1.0587927902959176e-07,COMPLETE
15,892.9078192352363,2025-04-25 14:00:04.091624,2025-04-25 17:52:17.475655,0 days 03:52:13.384031,2,0.6301439991885139,0.13737253241196468,1.6065129344807514,6,0.7736800860721864,50.00232439237377,6.8003301061244645,0.3668025930301808,17,9,2,0.7134420570816513,51.976509869501044,4.6650256298244726,0.0009901669196149719,0.604358681197161,9.775508877291248,4.4412796733158924e-07,COMPLETE
16,618.1568972532604,2025-04-25 14:00:04.105162,2025-04-25 18:07:38.974809,0 days 04:07:34.869647,6,0.7654041500993731,0.08831651881477984,4.013156586009125,8,0.6625716649841811,71.4948819038315,4.315400175177539,0.2449795801903029,26,4,4,0.6060292247669553,111.69229076681152,7.726547685746881,0.0002915483137396438,0.659855253425183,6.15961879886106,5.582718517671988e-07,COMPLETE
17,645.4168070833638,2025-04-25 14:00:04.120278,2025-04-25 18:23:02.746562,0 days 04:22:58.626284,6,0.6345641165370137,0.13976263655538884,4.013156586009125,8,0.7603374726928884,74.005002867788,4.10321315653985,0.23754701764520592,16,4,4,0.7083226522330952,128.9888083091715,5.040564463812794,0.00025274856323168017,0.6779792525738584,6.097922950796916,6.323728543271069e-07,COMPLETE
18,675.3737103839836,2025-04-25 14:00:04.134309,2025-04-25 18:41:46.516577,0 days 04:41:42.382268,6,0.6433534083239045,0.14751260636891939,1.6065129344807514,8,0.7503576314424028,75.60401249217716,4.082643943639809,0.2208519255304879,16,4,4,0.752777947090993,130.51607343359436,4.5457700096087645,0.00022823492438987062,0.7543247864614636,8.334268356166843,6.323728543271069e-07,COMPLETE
19,1382.8794080736018,2025-04-25 14:00:04.148306,2025-04-25 18:45:53.034508,0 days 04:45:48.886202,6,0.6433534083239045,0.15944514965470896,5.189528738756277,8,0.8650273366490117,51.61299062984317,4.037322951700553,0.3760988294276581,11,4,4,0.7936013575829896,130.51607343359436,2.856166496167418,4.286279852078057e-05,0.6718122305327543,4.844010750699986,6.379953550240584e-06,COMPLETE
20,698.7606103733586,2025-04-25 14:00:04.162160,2025-04-25 19:00:05.384488,0 days 05:00:01.222328,5,0.7925638632984677,0.07860916076001406,8.05266659034115,7,0.6621578190221395,75.60401249217716,6.351772612200354,0.2208519255304879,27,5,5,0.5681139558702257,68.83294580698106,5.673911521838322,0.00022160908056912955,0.6663781070511333,5.802997879472143,4.5594072390214954e-05,COMPLETE
